"","V1","V2","V3","V4","V5"
"102",0.897585745209818,0.898676961354995,0.874712674787235,0.882629920372965,0.889283959839432
"103",0.843144637656147,0.842068462256533,0.852010320186208,0.849731633608565,0.842479349629982
"104",0.844812335181022,0.841585237448222,0.845278568333096,0.838860374732558,0.84546770801656
"105",0.455432518310332,0.446170997171608,0.547605853998583,0.465701029443095,0.570766342870517
"106",0.851105555429814,0.84262153710109,0.850101937766898,0.849637818006333,0.843995852267232
"107",0.846079867411587,0.853441368379023,0.840402235857671,0.858951470826277,0.846624644390244
"108",0.839923705229222,0.842626822756161,0.838139828632323,0.837180075245526,0.841110776855913
"109",0.903798379472169,0.894168287057675,0.904868016515057,0.923403212924452,0.898489255812199
"110",0.842031142952488,0.840043066119416,0.851598937037911,0.844078714965989,0.838775771272861
"111",0.844402736661996,0.842472772906024,0.843447809591894,0.848698352761956,0.848770610360235
"112",0.747592945758354,0.717525535769136,0.742083790988938,0.786088987514592,0.777523438284826
"113",0.247209696605646,0.316529500687609,0.279702719262551,0.287016117471268,0.416834774541979
"114",0.830335232164687,0.839988174296472,0.843475160293149,0.838930753789344,0.84365422059987
"115",0.816491784211405,0.822314449061905,0.812901697415049,0.824512787855853,0.816918118945648
"116",0.660970589724642,0.726042904145899,0.760937776522517,0.761602547622455,0.733327806735557
"117",0.856884159196637,0.837433402917448,0.84860632269817,0.846061835503126,0.854037982164485
"118",0.76454554444101,0.650104684041991,0.682971450487826,0.618466049294722,0.669254782173141
"119",0.851236573167387,0.851282813348931,0.85908618390416,0.859389104509704,0.855578250550521
"120",0.846561428451672,0.84593992531146,0.857822433871942,0.862191378931886,0.851276923795059
"121",0.851407052508235,0.848152925849089,0.865810864185053,0.85488340111292,0.862276404901639
"122",0.850125848133579,0.857383869801575,0.857131206318406,0.851097609333033,0.814138585023253
"123",0.60477413807909,0.575436134381288,0.407992136119336,0.564992452056636,0.769938581903842
"124",0.852291180980169,0.863868240842785,0.844473394078005,0.850991574813342,0.851281186362959
"125",0.646175810837433,0.624474465521672,0.548789868614349,0.606800651580506,0.59764335170437
"126",0.841406617341392,0.849175932184351,0.847965825898106,0.8437914923575,0.857906410664014
"127",0.837768067490406,0.837752991211809,0.838813290086887,0.843292509496011,0.838426149883995
"128",0.849400889324472,0.846094216587798,0.833207548433079,0.853484107059144,0.847891024778642
"129",0.860283271019297,0.856575082953583,0.807385674247639,0.86387117749188,0.831254242226455
"130",0.842120995135026,0.840379924091169,0.843420155444747,0.846122792288761,0.844058183614975
"131",0.806421027767178,0.787220707300224,0.841823124741082,0.816723401492284,0.824265695221838
"132",0.245353778704011,0.20400787881017,0.214294590885689,0.251319533264844,0.256806506989888
"133",0.847867747292617,0.847314765236654,0.838603943299089,0.853562407870025,0.848813935696389
"134",0.861395004312301,0.86077957368785,0.864560953712262,0.863744668453247,0.86477225348751
"135",0.86554635105127,0.867997552508311,0.865171787570892,0.859047381985328,0.872033444494199
"136",0.854286047998502,0.823349972822932,0.87595749663081,0.859071674165716,0.860544366517149
"137",0.844963917165387,0.840811660155526,0.847189296800489,0.847590511657827,0.84290668728131
"138",0.849328783466848,0.844227014379344,0.851763259447446,0.850171384880714,0.846992455557065
"139",0.845519062118009,0.842261826724336,0.843642157008013,0.840857726202844,0.852983216973432
"140",0.830543623084445,0.832129680906613,0.837584745175612,0.845443867962258,0.834813932104524
"141",0.853224966167844,0.843330477499856,0.850160203011674,0.848190472196928,0.845445261941308
"142",0.746138457619939,0.807933242556274,0.808933424342098,0.775533023929058,0.834876197516768
"143",0.918656313769239,0.900931759658958,0.901490663324208,0.904579215682975,0.92040243857158
"144",0.847336602637476,0.825271325619696,0.855991040830218,0.79634071472673,0.864633871882301
"145",0.839465541887465,0.83977769612857,0.83962019462037,0.843076607093822,0.840305521557717
"146",0.840644738917236,0.852914388969464,0.832586273095586,0.857056090311197,0.837454277768822
"147",0.797278439829642,0.785420834211326,0.816329458738111,0.793878504806457,0.792526618295508
"148",0.781533247981764,0.811988950065746,0.848324876043987,0.760943402810928,0.801623986925616
"149",0.846425414814235,0.848999775145699,0.84289480225209,0.845927048719743,0.848719500136318
"150",0.739428864948749,0.750863598402512,0.805727875912838,0.782840511309104,0.772472977382979
"151",0.861350288760848,0.879577923066262,0.846069749057835,0.85875214349208,0.856057600591588
"152",0.845114416926946,0.838444801092469,0.835237154385534,0.839421226293583,0.841933933826288
"153",0.78511086725953,0.746486841004575,0.691917258534375,0.74039779218589,0.796792179755305
"154",0.870447747974121,0.855898984254235,0.872352370668019,0.874213426098678,0.871380567219195
"155",0.841687725319742,0.838824025319887,0.843068119644499,0.841577007731447,0.843260401642248
"156",0.816543431648879,0.82576191934266,0.785757838281614,0.82975304041864,0.819870139127606
"157",0.823874100694747,0.819535251115297,0.822197703068203,0.834017324473609,0.831503097847568
"158",0.903386480454108,0.878307835581163,0.878314872879817,0.887540514242368,0.862899841352066
"159",0.844725778578211,0.848771472377992,0.84630905478981,0.84985161528784,0.848207425934833
"160",0.883985555135456,0.863021660889393,0.875420217767954,0.894454649954536,0.860035717010883
"161",0.838735660941074,0.837646168492138,0.839994584396362,0.845897277748584,0.838860854110162
"162",0.840856466331523,0.846997943025463,0.839817069123457,0.847519690366012,0.847960923931818
"163",0.850634021963008,0.848861687802439,0.850650549377025,0.862889138917945,0.861339273457557
"164",0.891772944992577,0.903209084227587,0.870371869385571,0.888854181040986,0.919441263686838
"165",0.664334125469159,0.660196230463447,0.566109029549963,0.615934497694364,0.613373371766346
"166",0.717721628358102,0.780573194794174,0.76074441121435,0.73532691119369,0.720026541159102
"167",0.834308539536342,0.80234341002491,0.780203295836666,0.826971642205561,0.843655055808286
"168",0.816854149972471,0.847086893231384,0.823502552760213,0.828112641190104,0.824512383898795
"169",0.845667991232813,0.839914875993985,0.841836053528273,0.844968826054972,0.842091290093724
"170",0.842107451112144,0.819909619212478,0.834423960720467,0.851638936398227,0.838108811961566
"171",0.742988213390313,0.632618814038199,0.62561571383899,0.468676643544959,0.520785872755654
"172",0.878474409911534,0.889311314509384,0.879020175581964,0.861289112707277,0.902545902757141
"173",0.852545108214297,0.849900308057935,0.848436532895071,0.849443818281285,0.844068732234877
"174",0.509125991626908,0.602820899498228,0.637872239409624,0.56613131230604,0.482750605805776
"175",0.850532349259413,0.840769153690655,0.859570712509052,0.855499456749285,0.855025564141223
"176",0.83557611289372,0.859539106553685,0.784437552117651,0.770977918001075,0.820742863059487
"177",0.840225513127534,0.840762940178369,0.848041847938,0.846363744059583,0.847924696659453
"178",0.840576368679277,0.841848995607183,0.84605033719325,0.848335196755632,0.844639085322861
"179",0.848907221389301,0.845297168528192,0.846638988671162,0.854957508993824,0.851942639662831
"180",0.82445773994083,0.835591183921805,0.827457014475003,0.836017635159062,0.816448878864753
"181",0.845168760919328,0.840623725345314,0.842803531639152,0.867241520950054,0.844443771207454
"182",0.856668750999177,0.849375696855125,0.858302549528227,0.860959794342837,0.860448325466999
"183",0.862015284760609,0.86500405030025,0.8795726847244,0.861684705554226,0.876176334175581
"184",0.839525680475185,0.835874317348337,0.84208246615869,0.846518528140971,0.850813793215135
"185",0.877063363275758,0.871853849451958,0.864282766487057,0.895704420290368,0.867975649503037
"186",0.838916477245954,0.838436032860626,0.839503153630604,0.84384375964459,0.839338410087328
"187",0.862292181556975,0.850486251832848,0.856950050384897,0.856374102490233,0.860158465862188
"188",0.864857314464458,0.850886494610581,0.859091274952498,0.86803139020793,0.8534559419568
"189",0.809497422889036,0.852780804724113,0.900562040971462,0.838415805209341,0.885187973164731
"190",0.683113617370349,0.723214221581752,0.713153875799415,0.76084318901552,0.804817049239442
"191",0.344834987602876,0.387884804938197,0.348216020444998,0.258588892272523,0.228711445843271
"192",0.903254190016975,0.915929986680361,0.917564252788247,0.894105372204156,0.880490482977375
"193",0.801546758390186,0.489728334923359,0.665855907745758,0.633278252119486,0.637534254898569
"194",0.454391400940139,0.475000062614662,0.48817448471667,0.410487606802402,0.410847239108978
"195",0.8383777450233,0.840052418994987,0.839692237063514,0.843562158462128,0.840150535673726
"196",0.839453491881399,0.841562064917231,0.840019494848803,0.843288491458701,0.841630464963257
"197",0.842473605715313,0.837663290881876,0.839642312991545,0.845334494141734,0.847893110800965
"198",0.84988673911795,0.847753012185737,0.851821729791635,0.847202308734225,0.854186266774235
"199",0.411079253029024,0.28613524410032,0.463196552639097,0.474832204234554,0.373584447907613
"200",0.853511640875634,0.859749895105321,0.84533150148422,0.855697240637656,0.850216345148848
"201",0.844134186423933,0.84273404977505,0.841580848855565,0.855828543191665,0.846479417429967
"202",0.863784872102122,0.864561513305647,0.866376473165092,0.880206667131966,0.881923761756195
"203",0.844641080338175,0.842503940054875,0.842828026358357,0.846103814178339,0.843464140596896
"204",0.839868389992143,0.839240408485269,0.839954258535437,0.843937415618163,0.841232110811665
"205",0.842143429029196,0.816459398198293,0.838579363279803,0.81744775837506,0.836043896375165
"206",0.830601895601194,0.811938539873794,0.821068978811733,0.809352589543246,0.807854518307696
"207",0.847207420075401,0.84015664531916,0.850662981773759,0.846497324249607,0.84941791578513
"208",0.840207818698614,0.839882525688556,0.840098846475739,0.844000909568923,0.839890894973175
"209",0.900065231976067,0.913265214208444,0.88267671430503,0.90899456088623,0.923015228212506
"210",0.856025846218885,0.849715980116265,0.846153013312959,0.855774736096045,0.843608022373846
"211",0.866068551196216,0.856805756832388,0.864492732514461,0.863896602814329,0.86061385514832
"212",0.861954095684026,0.847279442750766,0.859536403234461,0.863876403668925,0.849564990345279
"213",0.883734976923454,0.896068463901523,0.890132680346007,0.917432665941947,0.902207157932232
"214",0.841760784692148,0.842050705155554,0.841548309350868,0.845791936640967,0.84459180895176
"215",0.852258263629155,0.851679389278872,0.868244971623899,0.852298332923725,0.848105965083303
"216",0.83914967886411,0.838318824233651,0.840282069293137,0.843050741740685,0.841803869646869
"217",0.828842341998464,0.821841851183764,0.820654367457125,0.821163267927938,0.86399045333665
"218",0.831660479437549,0.835694679836718,0.834657074952892,0.829683304008935,0.834920007909527
"219",0.790352109304103,0.85833719377089,0.785569821895335,0.835264190397263,0.885253116600286
"220",0.846636643398569,0.842918951396001,0.842807384325689,0.843169976284633,0.840452805389339
"221",0.865044406144529,0.856978111540751,0.873140991903724,0.859543891912204,0.866806215314654
"222",0.862063885170947,0.857670199410483,0.85782832344138,0.872635005711726,0.858547221918186
"223",0.844159055458168,0.839182109667145,0.839290907105464,0.854736087903163,0.847267415796512
"224",0.846178637515491,0.842064997952537,0.836428167314065,0.838736160792493,0.843133163707088
"225",0.84881730167964,0.843652472125471,0.847537080565531,0.851443178504993,0.840362285807828
"226",0.854668178295868,0.84601828563782,0.852777827857666,0.862282391780156,0.849812275120725
"227",0.889425014263023,0.907765643325475,0.89560425598135,0.907720153788064,0.911718095723479
"228",0.838860311134149,0.840915105030599,0.839889780989378,0.842655814965764,0.839694300998264
"229",0.84659691065213,0.853805872907283,0.850988111464816,0.865380697494213,0.859017950977843
"230",0.884320208357984,0.873518584511657,0.878894758424395,0.869487874748745,0.870890226412274
"231",0.833573721922482,0.840201243767578,0.834813738534028,0.764750092721434,0.8043087970723
"232",0.830539733659187,0.832024436479232,0.828861504439627,0.840977064415994,0.837195382321327
"233",0.868148622589021,0.883532128065633,0.892594877265929,0.879916001787236,0.852692267965508
"234",0.880561257850663,0.867202887376749,0.881939551788148,0.85476710298371,0.863775102920735
"235",0.897928327567717,0.894090908859002,0.894046638074149,0.902670704100509,0.885567738203692
"236",0.884414027913946,0.913511565302252,0.858446275194023,0.903073222455559,0.892668339117728
"237",0.836059151850546,0.844676680532299,0.849004863724599,0.848124795413427,0.851075043368732
"238",0.279211959587129,0.301768806540979,0.192706613800684,0.334390151653699,0.228278766066162
"239",0.845880450018962,0.857802180060624,0.858216646803311,0.849549864439664,0.851750565739556
"240",0.852327458731143,0.836428713855946,0.843595500562639,0.870701923191768,0.850593564234682
"241",0.860129671839277,0.843937317896268,0.845093674914222,0.853368646280073,0.857919763506703
"242",0.0553268289071355,0.172088998497488,0.113924349510695,0.0621973946123712,0.103887897616837
"243",0.827849318417347,0.812110763358545,0.835464915025972,0.84175950922418,0.836626182853576
"244",0.864300981540442,0.85814346166128,0.84873937786871,0.863004594911496,0.863877857621581
"245",0.872531803110662,0.858332194812667,0.871120647697239,0.860840171559575,0.879775748584809
"246",0.871089490170931,0.866667047498581,0.8771427006411,0.879214261963375,0.883071042870427
"247",0.779304216223696,0.758221527707007,0.775386661115208,0.771225704420514,0.829707195147708
"248",0.646452825659502,0.839076814431757,0.73864840039717,0.848558834429845,0.787586798646187
"249",0.839833500116048,0.839452008414204,0.838323836825026,0.844140405131374,0.84164104777935
"250",0.848995098034476,0.851524430306008,0.85184334414877,0.861569998894734,0.853873718286147
"251",0.860790798472844,0.843256219980511,0.841703621890918,0.851420230606387,0.844786368551003
"252",0.840329498581699,0.834466892115479,0.840732474332501,0.835232532164364,0.837804526135709
"253",0.840381776621475,0.832732533608209,0.841854025982596,0.837669284083022,0.837394774610425
"254",0.843867811478412,0.855864309878414,0.854357591094331,0.887515231567134,0.892403519407185
"255",0.174913735966465,0.325762462009979,0.267314157742132,0.308722228934222,0.377119444019619
"256",0.842684856153973,0.838590990866658,0.840340298439383,0.844429459706154,0.842566015641494
"257",0.773114505546892,0.823198778135529,0.801430762808175,0.814381998203162,0.786128808478016
"258",0.870132373604682,0.853502598875451,0.847068242071073,0.866040388238056,0.865143025843659
"259",0.851622159275398,0.856013974603805,0.870834037947879,0.851746947045659,0.873147665094371
"260",0.834696562574876,0.831514278818052,0.834804505641026,0.838919392444247,0.8377303036879
"261",0.840256802892208,0.839499444129258,0.840368733873718,0.842500660350035,0.841202647243623
"262",0.838394026629671,0.838167054292514,0.839643584124898,0.844474537751414,0.838997034070964
"263",0.859674805668821,0.856979563236021,0.854221423751399,0.857464156469141,0.857836888498285
"264",0.860802092198311,0.855806533912083,0.859516387340637,0.866716256971013,0.859777632168092
"265",0.839307851059389,0.837951748752586,0.839073538310461,0.843567874207166,0.843504235078107
"266",0.13637237736449,0.0985118750899319,0.105330917668364,0.0951552440825328,0.0981445616949173
"267",0.892276337228607,0.648570096166117,0.845475545597127,0.846160809856364,0.815096609087339
"268",0.471915966926216,0.667930939433393,0.571429212505148,0.514330533394971,0.622502314699823
"269",0.240692163113254,0.271724835424461,0.257749305938886,0.243584864758338,0.249637718669898
"270",0.82638127323239,0.825166136264683,0.833823226411188,0.810792536291886,0.825131189683494
"271",0.851314805169638,0.891376698147167,0.851296756452049,0.850128379638838,0.873170212667158
"272",0.843780682421678,0.842057351207619,0.846985070241765,0.866345931608971,0.839498946880128
"273",0.862419734839915,0.851692477766437,0.853891558988709,0.86391500679352,0.861251499951126
"274",0.83667803697029,0.851611569353048,0.861691482906467,0.86213952960544,0.851339732073846
"275",0.856129729945145,0.867748397293778,0.870804025974784,0.859784529815589,0.872855722963689
"276",0.864056293485977,0.847838679892914,0.856647021336402,0.862222838739327,0.858721485697062
"277",0.842422129298377,0.840425253948556,0.839702888579414,0.842702305567977,0.840704454737579
"278",0.839055885013989,0.84454745777874,0.827504404407668,0.840213643765311,0.820691615534921
"279",0.842394881147051,0.83926882515098,0.842730460461746,0.845375208326744,0.845647891955445
"280",0.83424268584315,0.8134656914224,0.842834566095152,0.873638128556502,0.828583807600825
"281",0.882620162982966,0.858242901499465,0.847305171866348,0.871317567205571,0.882060524752615
"282",0.844233583515344,0.851979349218694,0.846407213719893,0.852565628303634,0.850404738347547
"283",0.607910153848688,0.31591489633837,0.52375892372042,0.560943230902602,0.617109422487065
"284",0.635451946686909,0.532333390400237,0.506027555365436,0.49428937513445,0.700011547756875
"285",0.839367154070447,0.838447838689215,0.839152602484927,0.844234489859183,0.839969121970327
"286",0.84172097449538,0.841503399357176,0.84179164282818,0.847515211358239,0.843420519235
"287",0.780138999338039,0.788715445582078,0.800864399275421,0.818215088920129,0.865455254575184
"288",0.841246714830608,0.842179010191616,0.83890045592684,0.844775035591571,0.83929648482034
"289",0.852545429855319,0.866943233915035,0.852922029491451,0.874603048182519,0.862151010326234
"290",0.81596002877927,0.807934277733202,0.753236468775593,0.811201955155879,0.804853148605255
"291",0.832355371407657,0.83709523178096,0.82820758575368,0.836081964495828,0.823951357271996
"292",0.848421838623067,0.843526316890539,0.853514608588348,0.853044314488276,0.861821448146107
"293",0.873437410206932,0.889025561039002,0.876407354225049,0.873181221554136,0.884425983972783
"294",0.857855435101686,0.853735952229182,0.858160703518633,0.862272810871708,0.857484469112175
"295",0.847168177997939,0.845107988014279,0.851929015317576,0.848811101095578,0.84211876444645
"296",0.180266357641962,0.170049679726129,0.164602496859889,0.163970668326529,0.217006922541162
"297",0.862602970975204,0.853820183578184,0.848543834625291,0.863872622729827,0.858461931129356
"298",0.855393842292148,0.85719674768397,0.87415738618956,0.852487223097255,0.853642424098563
"299",0.833601452541992,0.835249441873289,0.841467476697718,0.844141630057831,0.831201944365403
"300",0.843431603929182,0.840618541018894,0.847661137318393,0.848648140947579,0.842801260726858
"301",0.839821395969963,0.838298191442669,0.838840574738321,0.843015451520946,0.840147746528491
"302",0.867839394166777,0.892972790097189,0.831647551982649,0.861695358126726,0.852220048566679
"303",0.846385949524183,0.852271780975944,0.841626444360421,0.863944642284741,0.856169645186376
"304",0.818686691400574,0.853641112583122,0.864461680156082,0.8077567891298,0.846796076495731
"305",0.849693467437403,0.845925467794822,0.817003870584872,0.856991895150722,0.837881241230905
"306",0.845576427678058,0.838843595293737,0.829985172013643,0.843859946248704,0.841711728685271
"307",0.850507727251838,0.856981101737776,0.851858399699695,0.854173193292487,0.853774874553836
"308",0.211587380431961,0.258708795023897,0.262907260471909,0.223662673263098,0.168797486526971
"309",0.875051261948038,0.884412458621188,0.919758231707141,0.894466274143667,0.847376340375011
"310",0.841271322918969,0.832630304397459,0.835196821673458,0.839784807698362,0.835877861120627
"311",0.88861219912629,0.877961160253756,0.896186922886028,0.910144791044026,0.879121287660509
"312",0.843963298931772,0.840218465858345,0.841813760019258,0.84475606104939,0.843522737201687
"313",0.850841198045567,0.878030457721158,0.881082106807363,0.859471118725309,0.864689951359343
"314",0.838326483476849,0.837378446741847,0.839456231216213,0.843071671901569,0.839342519431303
"315",0.176228763038576,0.201518296080465,0.196798912024246,0.223648296085406,0.198792243070314
"316",0.930194831301404,0.936764280923537,0.938225886629361,0.924578145848124,0.93914995503392
"317",0.856144542290723,0.840711000287974,0.840844684324669,0.848654324141153,0.842472762568944
"318",0.817325429555263,0.790517289670211,0.753708473268968,0.772038220808493,0.739986479243441
"319",0.77231933144562,0.770373120807471,0.839446010542375,0.816145266145041,0.766909638347925
"320",0.832805593408309,0.819154779572389,0.830863345749238,0.82899349833455,0.82051350117212
"321",0.840821832099611,0.843034687555597,0.84700306438421,0.84803468711137,0.841252205595341
"322",0.668241455997518,0.439776620017967,0.348290078618194,0.475315706343211,0.358648658745932
"323",0.829912221264873,0.829297739577866,0.832004585882512,0.839990829398453,0.827802986556877
"324",0.865020346222179,0.851560646105303,0.859960860491782,0.855442806944371,0.855012091265847
